Player ID,Player Number,First Name,Last Name,DOB,Round,For,Against,Debut Date
DJGE07Dec196112May1984,9516,Darren,Jackson,07-Dec-1961,R7,GE,CW,12-May-1984
RSGE14Feb196412May1984,9517,Ray,Sarcevic,14-Feb-1964,R7,GE,CW,12-May-1984
PBES21Jan196519May1984,9518,Peter,Banfield,21-Jan-1965,R8,ES,GE,19-May-1984
JCFI14Jun196419May1984,9519,Jamie,Cooper,14-Jun-1964,R8,FI,ME,19-May-1984
DSNM13Apr196619May1984,9520,Darren,Steele,13-Apr-1966,R8,NM,SY,19-May-1984
GYME21Sep196419May1984,9521,Graeme,Yeats,21-Sep-1964,R8,ME,FI,19-May-1984
PDNM01Jun196426May1984,9522,Peter,Densley,01-Jun-1964,R9,NM,HW,26-May-1984
SKCW28Apr195926May1984,9523,Scott,Knight,28-Apr-1959,R9,CW,FI,26-May-1984
JTCW12Aug196226May1984,9524,Jamie,Turner,12-Aug-1962,R9,CW,FI,26-May-1984
DMGE10Apr196527May1984,9525,Darren,Morgan,10-Apr-1965,R9,GE,SY,27-May-1984
DGSK07Aug196602Jun1984,9526,David,Grant,07-Aug-1966,R10,SK,FI,02-Jun-1984
PFSY01Jan196509Jun1984,9527,Patrick,Foy,01-Jan-1965,R11,SY,ES,09-Jun-1984
THSY12Mar196309Jun1984,9528,Tony,Hughes,12-Mar-1963,R11,SY,ES,09-Jun-1984
TPRI23Apr196409Jun1984,9529,Trevor,Poole,23-Apr-1964,R11,RI,GE,09-Jun-1984
RWGE10Jun196309Jun1984,9530,Ron,Watt,10-Jun-1963,R11,GE,RI,09-Jun-1984
PDCA09Mar196511Jun1984,9531,Peter,Dean,09-Mar-1965,R11,CA,FO,11-Jun-1984
BMNM19Oct196311Jun1984,9532,Brendan,Mutimer,19-Oct-1963,R11,NM,FI,11-Jun-1984
MPNM20Dec196411Jun1984,9533,Michael,Passmore,20-Dec-1964,R11,NM,FI,11-Jun-1984
DBFO19Mar196516Jun1984,9534,Darren,Baxter,19-Mar-1965,R12,FO,GE,16-Jun-1984
PAHW25Oct196423Jun1984,9535,Paul,Abbott,25-Oct-1964,R13,HW,ME,23-Jun-1984
AECW11Sep196023Jun1984,9536,Allen,Eade,11-Sep-1960,R13,CW,ES,23-Jun-1984
MLNM19Aug196423Jun1984,9537,Matthew,Larkin,19-Aug-1964,R13,NM,FO,23-Jun-1984
MLGE15Jul195830Jun1984,9538,Michael,Lenaghan,15-Jul-1958,R14,GE,NM,30-Jun-1984
IMCA23Jul196530Jun1984,9539,Ian,Muller,23-Jul-1965,R14,CA,RI,30-Jun-1984
DMSY23Aug196201Jul1984,9540,David,Murphy,23-Aug-1962,R14,SY,CW,01-Jul-1984
JBHW05Nov196407Jul1984,9541,James,Bennett,05-Nov-1964,R15,HW,FO,07-Jul-1984
THNM19Sep196307Jul1984,9542,Tim,Harrington,19-Sep-1963,R15,NM,ME,07-Jul-1984
JMRI18Apr196307Jul1984,9543,John,Manton,18-Apr-1963,R15,RI,ES,07-Jul-1984
RMCW10May196707Jul1984,9544,Ron,McKeown,10-May-1967,R15,CW,CA,07-Jul-1984
BMSY07Dec196515Jul1984,9545,Barry,Mitchell,07-Dec-1965,R16,SY,FO,15-Jul-1984
BHFI25Aug196228Jul1984,9546,Bernie,Harris,25-Aug-1962,R17,FI,HW,28-Jul-1984
JSSY25Apr196428Jul1984,9547,Jamie,Siddons,25-Apr-1964,R17,SY,RI,28-Jul-1984
MECW10Dec196504Aug1984,9548,Michael,Erwin,10-Dec-1965,R18,CW,RI,04-Aug-1984
DMCW09Aug196504Aug1984,9549,Darren,Millane,09-Aug-1965,R18,CW,RI,04-Aug-1984
JRSK14Nov196204Aug1984,9550,Jon,Riggs,14-Nov-1962,R18,SK,FO,04-Aug-1984
RFRI21Oct196411Aug1984,9551,Robert,Fuller,21-Oct-1964,R19,RI,SK,11-Aug-1984
PGNM02Feb196511Aug1984,9552,Peter,German,02-Feb-1965,R19,NM,HW,11-Aug-1984
MHES11Jun195911Aug1984,9553,Merv,Harbinson,11-Jun-1959,R19,ES,CA,11-Aug-1984
JMHW04Oct196411Aug1984,9554,James,Morrissey,04-Oct-1964,R19,HW,NM,11-Aug-1984
DSRI31Mar196311Aug1984,9555,David,Simpson,31-Mar-1963,R19,RI,SK,11-Aug-1984
DSGE12Apr196518Aug1984,9556,David,Simpson,12-Apr-1965,R20,GE,FI,18-Aug-1984
CPSY19Jan196619Aug1984,9557,Craig,Potter,19-Jan-1966,R20,SY,HW,19-Aug-1984
MANM25Oct196425Aug1984,9558,Mark,Arceri,25-Oct-1964,R21,NM,FI,25-Aug-1984
RFME09Jun196425Aug1984,9559,Ross,Fisher,09-Jun-1964,R21,ME,SK,25-Aug-1984
SHGE18Jan196525Aug1984,9560,Steve,Hocking,18-Jan-1965,R21,GE,RI,25-Aug-1984
MHME08Mar196525Aug1984,9561,Michael,Howard,08-Mar-1965,R21,ME,SK,25-Aug-1984
SMHW04Mar196425Aug1984,9562,Shane,McGrath,04-Mar-1964,R21,HW,CW,25-Aug-1984
TBRI21Jun196501Sep1984,9563,Tim,Barling,21-Jun-1965,R22,RI,ME,01-Sep-1984
PCSK05Dec196201Sep1984,9564,Peter,Curtain,05-Dec-1962,R22,SK,FI,01-Sep-1984
PEME03Jul196401Sep1984,9565,Paul,Earley,03-Jul-1964,R22,ME,RI,01-Sep-1984
MKCA10Jan196401Sep1984,9566,Michael,Kennedy,10-Jan-1964,R22,CA,SY,01-Sep-1984
IMCW01Sep196401Sep1984,9567,Ian,McMullin,01-Sep-1964,R22,CW,FO,01-Sep-1984
GOFI10Feb196309Sep1984,9568,Graham,Osborne,10-Feb-1963,EF,FI,CW,09-Sep-1984
SMHW19Jun196123Mar1985,9569,Stephen,Malaxos,19-Jun-1961,R3,HW,ES,23-Mar-1985
TBCW13Feb196129Mar1985,9570,Tony,Burgess,13-Feb-1961,R1,CW,NM,29-Mar-1985
RDCW28Jan196429Mar1985,9571,Russell,Dickson,28-Jan-1964,R1,CW,NM,29-Mar-1985
SHNM28Oct196529Mar1985,9572,Steve,Hickey,28-Oct-1965,R1,NM,CW,29-Mar-1985
JMCW02Nov196629Mar1985,9573,James,Manson,02-Nov-1966,R1,CW,NM,29-Mar-1985
RNNM25Jul196329Mar1985,9574,Rick,Norman,25-Jul-1963,R1,NM,CW,29-Mar-1985
RBCA16May196430Mar1985,9575,Rhett,Baynes,16-May-1964,R1,CA,FO,30-Mar-1985
FCSK04Apr196530Mar1985,9576,Frank,Carbone,04-Apr-1965,R1,SK,SY,30-Mar-1985
MCGE10Sep196530Mar1985,9577,Martin,Christensen,10-Sep-1965,R1,GE,HW,30-Mar-1985
ADFO21Apr195930Mar1985,9578,Allen,Daniels,21-Apr-1959,R1,FO,CA,30-Mar-1985
JDSY14Nov196330Mar1985,9579,Jamie,Duursma,14-Nov-1963,R1,SY,SK,30-Mar-1985
MFFO11Oct196230Mar1985,9580,Michael,Ford,11-Oct-1962,R1,FO,CA,30-Mar-1985
BHFO10Oct196230Mar1985,9581,Brad,Hardie,10-Oct-1962,R1,FO,CA,30-Mar-1985
JISY16Feb196130Mar1985,9582,John,Ironmonger,16-Feb-1961,R1,SY,SK,30-Mar-1985
RKSK17Mar195930Mar1985,9583,Robert,Keeble,17-Mar-1959,R1,SK,SY,30-Mar-1985
TLRI06Aug196330Mar1985,9584,Trevor,Larkins,06-Aug-1963,R1,RI,ES,30-Mar-1985
BLGE20Jun196130Mar1985,9585,Bruce,Lindner,20-Jun-1961,R1,GE,HW,30-Mar-1985
GMSK18Feb196130Mar1985,9586,Greg,McAdam,18-Feb-1961,R1,SK,SY,30-Mar-1985
DMSY16Jun196530Mar1985,9587,Darren,McAsey,16-Jun-1965,R1,SY,SK,30-Mar-1985
MRSY18Jan196230Mar1985,9588,Mark,Russell,18-Jan-1962,R1,SY,SK,30-Mar-1985
BSCA25Sep195930Mar1985,9589,Brad,Shine,25-Sep-1959,R1,CA,FO,30-Mar-1985
RWME08Sep196030Mar1985,9590,Robin,White,08-Sep-1960,R1,ME,FI,30-Mar-1985
MBSY15Mar196706Apr1985,9591,Mark,Bayes,15-Mar-1967,R2,SY,RI,06-Apr-1985
SJRI31Mar196506Apr1985,9592,Stephen,James,31-Mar-1965,R2,RI,SY,06-Apr-1985
JDHW14Aug196408Apr1985,9593,Jason,Dunstall,14-Aug-1964,R2,HW,ME,08-Apr-1985
RGME26May196508Apr1985,9594,Rod,Grinter,26-May-1965,R2,ME,HW,08-Apr-1985
DMFI06Apr196408Apr1985,9595,Darren,Murphy,06-Apr-1964,R2,FI,ES,08-Apr-1985
PTFI03Jul196408Apr1985,9596,Paul,Tilley,03-Jul-1964,R2,FI,ES,08-Apr-1985
PPME06Mar196513Apr1985,9597,Paul,Payne,06-Mar-1965,R3,ME,CW,13-Apr-1985
SRNM10Dec196213Apr1985,9598,Shane,Robertson,10-Dec-1962,R3,NM,CA,13-Apr-1985
RRNM21Aug196113Apr1985,9599,Rohan,Robertson,21-Aug-1961,R3,NM,CA,13-Apr-1985
JRME02Sep196513Apr1985,9600,Joseph,Rugolo,02-Sep-1965,R3,ME,CW,13-Apr-1985
HKSY20Jan196414Apr1985,9601,Hilton,Kotzur,20-Jan-1964,R3,SY,FI,14-Apr-1985
TSFI19Jan196514Apr1985,9602,Tony,Spassopoulos,19-Jan-1965,R3,FI,SY,14-Apr-1985
AMSK23Nov196620Apr1985,9603,Andrew,Manning,23-Nov-1966,R4,SK,NM,20-Apr-1985
PRCA19Nov196420Apr1985,9604,Peter,Rohde,19-Nov-1964,R4,CA,GE,20-Apr-1985
GKFI04Jan196425Apr1985,9605,Gary,Keane,04-Jan-1964,R5,FI,SK,25-Apr-1985
SNME05Nov196525Apr1985,9606,Stephen,Newport,05-Nov-1965,R5,ME,CA,25-Apr-1985
PCGE19Jul196427Apr1985,9607,Paul,Couch,19-Jul-1964,R5,GE,NM,27-Apr-1985
GSCW10Feb196527Apr1985,9608,Gordon,Sumner,10-Feb-1965,R5,CW,SY,27-Apr-1985
CAGE02Aug196104May1985,9609,Craig,Alderdice,02-Aug-1961,R6,GE,SK,04-May-1985
SHFI30Dec196104May1985,9610,Shane,Halas,30-Dec-1961,R6,FI,HW,04-May-1985
RHHW08Jan196504May1985,9611,Robert,Handley,08-Jan-1965,R6,HW,FI,04-May-1985
SMFI09Aug196604May1985,9612,Scott,McIvor,09-Aug-1966,R6,FI,HW,04-May-1985
DCCW15Nov196711May1985,9613,Darren,Collins,15-Nov-1967,R7,CW,FI,11-May-1985
GCFO23Oct196211May1985,9614,Graeme,Cordy,23-Oct-1962,R7,FO,RI,11-May-1985
GDHW17Apr196311May1985,9615,Greg,Dear,17-Apr-1963,R7,HW,SK,11-May-1985
DOCA02Feb196312May1985,9616,Darren,Ogier,02-Feb-1963,R7,CA,SY,12-May-1985
SSCA31May196712May1985,9617,Stephen,Silvagni,31-May-1967,R7,CA,SY,12-May-1985
DBME07Apr196518May1985,9618,Daryl,Bourke,07-Apr-1965,R8,ME,SK,18-May-1985
BISK24Aug196718May1985,9619,Ben,Ingleton,24-Aug-1967,R8,SK,ME,18-May-1985
RPSY08Jul196418May1985,9620,Robert,Prosser,08-Jul-1964,R8,SY,NM,18-May-1985
SWME15Mar196418May1985,9621,Sean,Wight,15-Mar-1964,R8,ME,SK,18-May-1985
PBFO04Jul196125May1985,9622,Peter,Baxter,04-Jul-1961,R9,FO,HW,25-May-1985
PCRI19Sep196425May1985,9623,Peter,Czerkaski,19-Sep-1964,R9,RI,NM,25-May-1985
RGRI24Sep196325May1985,9624,Richard,Geary,24-Sep-1963,R9,RI,NM,25-May-1985
PKFI14Oct196325May1985,9625,Phillip,Knight,14-Oct-1963,R9,FI,CA,25-May-1985
DLME26Mar196501Jun1985,9626,Darren,Louttit,26-Mar-1965,R10,ME,SY,01-Jun-1985
MRSY28Jun196501Jun1985,9627,Mark,Roberts,28-Jun-1965,R10,SY,ME,01-Jun-1985
DAME27Nov196408Jun1985,9628,David,Allday,27-Nov-1964,R11,ME,RI,08-Jun-1985
DCNM26Mar196710Jun1985,9629,Darren,Crocker,26-Mar-1967,R11,NM,HW,10-Jun-1985
NGCA24Mar196310Jun1985,9630,Neil,Gaghan,24-Mar-1963,R11,CA,CW,10-Jun-1985
MACA12Jan196015Jun1985,9631,Michael,Aitken,12-Jan-1960,R12,CA,FO,15-Jun-1985
CDCW12Jul196415Jun1985,9632,Cameron,Doyle,12-Jul-1964,R12,CW,NM,15-Jun-1985
WMCA31Jul196415Jun1985,9633,Warren,McKenzie,31-Jul-1964,R12,CA,FO,15-Jun-1985
MSGE30Oct196215Jun1985,9634,Michael,Schulze,30-Oct-1962,R12,GE,HW,15-Jun-1985
EMSK14Jul196422Jun1985,9635,Enrico,Misso,14-Jul-1964,R13,SK,CA,22-Jun-1985
GTGE22Oct196622Jun1985,9636,Gerard,Toohey,22-Oct-1966,R13,GE,CW,22-Jun-1985
TCRI22Jun196423Jun1985,9637,Tom,Crebbin,22-Jun-1964,R13,RI,SY,23-Jun-1985
PBSK15Nov196306Jul1985,9638,Peter,Brown,15-Nov-1963,R15,SK,NM,06-Jul-1985
MGFI31Oct196506Jul1985,9639,Michael,Gibson,31-Oct-1965,R15,FI,RI,06-Jul-1985
BHME06Mar196406Jul1985,9640,Bret,Hutchinson,06-Mar-1964,R15,ME,FO,06-Jul-1985
AWCW22Aug196106Jul1985,9641,Andrew,Witts,22-Aug-1961,R15,CW,ES,06-Jul-1985
RYSY20Sep196306Jul1985,9642,Rudy,Yonson,20-Sep-1963,R15,SY,HW,06-Jul-1985
SCES15May196120Jul1985,9643,Steven,Clark,15-May-1961,R16,ES,FO,20-Jul-1985
RMGE17Jun196420Jul1985,9644,Russell,Mitchell,17-Jun-1964,R16,GE,NM,20-Jul-1985
JHGE03Feb196127Jul1985,9645,John,Hoiles,03-Feb-1961,R17,GE,SK,27-Jul-1985
RSSY05Aug196527Jul1985,9646,Robert,Saggers,05-Aug-1965,R17,SY,FO,27-Jul-1985
DCFI02Aug196503Aug1985,9647,David,Crutchfield,02-Aug-1965,R18,FI,CW,03-Aug-1985
RLFI08Nov196603Aug1985,9648,Ross,Lyon,08-Nov-1966,R18,FI,CW,03-Aug-1985
TSES28Jun196503Aug1985,9649,Trevor,Spencer,28-Jun-1965,R18,ES,NM,03-Aug-1985
JSNM15Apr196603Aug1985,9650,Jamie,Stevenson,15-Apr-1966,R18,NM,ES,03-Aug-1985
GBRI07May196510Aug1985,9651,Gavin,Bayes,07-May-1965,R19,RI,CA,10-Aug-1985
JBFI24Jul196610Aug1985,9652,John,Blakey,24-Jul-1966,R19,FI,FO,10-Aug-1985
DNRI14Jan196610Aug1985,9653,Dean,Notting,14-Jan-1966,R19,RI,CA,10-Aug-1985
MRCW02Jun196717Aug1985,9654,Matthew,Ryan,02-Jun-1967,R20,CW,SK,17-Aug-1985
ASSY13Mar196617Aug1985,9655,Anthony,Sinclair,13-Mar-1966,R20,SY,GE,17-Aug-1985
SMGE24Mar196531Aug1985,9656,Scott,Morphett,24-Mar-1965,R22,GE,FI,31-Aug-1985
COCW28Sep196631Aug1985,9657,Cameron,OBrien,28-Sep-1966,R22,CW,CA,31-Aug-1985
PSNM09Oct196615Sep1985,9658,Paul,Spargo,09-Oct-1966,SF,NM,FO,15-Sep-1985
BBGE28Jan196729Mar1986,9659,Bill,Brownless,28-Jan-1967,R1,GE,FI,29-Mar-1986
GDCW27Aug196329Mar1986,9660,Greg,Daniels,27-Aug-1963,R1,CW,ES,29-Mar-1986
MGFI21Dec196629Mar1986,9661,Michael,Gale,21-Dec-1966,R1,FI,GE,29-Mar-1986
MGCW17Aug196529Mar1986,9662,Michael,Gayfer,17-Aug-1965,R1,CW,ES,29-Mar-1986
BGCW03Dec196829Mar1986,9663,Brett,Gloury,03-Dec-1968,R1,CW,ES,29-Mar-1986
GLME13Sep196729Mar1986,9664,Garry,Lyon,13-Sep-1967,R1,ME,RI,29-Mar-1986
DRFI01Apr196629Mar1986,9665,Duane,Rowe,01-Apr-1966,R1,FI,GE,29-Mar-1986
SSME05Jan196429Mar1986,9666,Steven,Stretch,05-Jan-1964,R1,ME,RI,29-Mar-1986
RTRI19Jun196129Mar1986,9667,Ron,Thornton,19-Jun-1961,R1,RI,ME,29-Mar-1986
STME27Dec196029Mar1986,9668,Steve,Turner,27-Dec-1960,R1,ME,RI,29-Mar-1986
CBCA23Oct196331Mar1986,9669,Craig,Bradley,23-Oct-1963,R1,CA,HW,31-Mar-1986
JDCA27Apr196231Mar1986,9670,Jon,Dorotich,27-Apr-1962,R1,CA,HW,31-Mar-1986
MGSK06Apr196231Mar1986,9671,Mark,Gamble,06-Apr-1962,R1,SK,FO,31-Mar-1986
MHCA05Apr196631Mar1986,9672,Mil,Hanna,05-Apr-1966,R1,CA,HW,31-Mar-1986
DHNM17Aug196531Mar1986,9673,Darren,Harris,17-Aug-1965,R1,NM,SY,31-Mar-1986
PKCA13May195931Mar1986,9674,Peter,Kenny,13-May-1959,R1,CA,HW,31-Mar-1986
SKCA01Sep196331Mar1986,9675,Stephen,Kernahan,01-Sep-1963,R1,CA,HW,31-Mar-1986
JLNM03Dec196531Mar1986,9676,Jason,Love,03-Dec-1965,R1,NM,SY,31-Mar-1986
TMFO06May196431Mar1986,9677,Tony,McGuinness,06-May-1964,R1,FO,SK,31-Mar-1986
JPSK06Jul196831Mar1986,9678,John,Peter-Budge,06-Jul-1968,R1,SK,FO,31-Mar-1986
JPHW17Mar196331Mar1986,9679,John,Platten,17-Mar-1963,R1,HW,CA,31-Mar-1986
MRFO25Jan196231Mar1986,9680,Murray,Rance,25-Jan-1962,R1,FO,SK,31-Mar-1986
DWSK10Apr196631Mar1986,9681,David,Wittey,10-Apr-1966,R1,SK,FO,31-Mar-1986
DSHW15May196604Apr1986,9682,David,Sullivan,15-May-1966,R2,HW,NM,04-Apr-1986
TCME13Aug196705Apr1986,9683,Tony,Campbell,13-Aug-1967,R2,ME,SK,05-Apr-1986
CEGE26Feb196505Apr1986,9684,Craig,Evans,26-Feb-1965,R2,GE,ES,05-Apr-1986
GMRI28Oct196305Apr1986,9685,Geoff,MacIlwain,28-Oct-1963,R2,RI,CA,05-Apr-1986
PMCA24Sep196405Apr1986,9686,Peter,Motley,24-Sep-1964,R2,CA,RI,05-Apr-1986
BPES05Nov196205Apr1986,9687,Brenton,Phillips,05-Nov-1962,R2,ES,GE,05-Apr-1986
CSRI27Jan196705Apr1986,9688,Craig,Smith,27-Jan-1967,R2,RI,CA,05-Apr-1986
JHRI15Oct196612Apr1986,9689,Jeff,Hogg,15-Oct-1966,R3,RI,HW,12-Apr-1986
SCRI16Feb196719Apr1986,9690,Simon,Clark,16-Feb-1967,R4,RI,NM,19-Apr-1986
SEME26Mar196719Apr1986,9691,Simon,Eishold,26-Mar-1967,R4,ME,ES,19-Apr-1986
TESK30Jan196619Apr1986,9692,Tony,Evans,30-Jan-1966,R4,SK,HW,19-Apr-1986
DCGE04Apr196425Apr1986,9693,David,Cameron,04-Apr-1964,R5,GE,NM,25-Apr-1986
BBRI04Aug196626Apr1986,9694,Brendan,Bower,04-Aug-1966,R5,RI,SK,26-Apr-1986
SKCW28Mar196526Apr1986,9695,Shane,Kerrison,28-Mar-1965,R5,CW,FO,26-Apr-1986
JLSK13Apr196826Apr1986,9696,Jamie,Lamb,13-Apr-1968,R5,SK,RI,26-Apr-1986
CWHW30Aug196526Apr1986,9697,Chris,Wittman,30-Aug-1965,R5,HW,FI,26-Apr-1986
DCNM14Jun196602May1986,9698,David,Ceglar,14-Jun-1966,R6,NM,SK,02-May-1986
KTSK14Oct196702May1986,9699,Kain,Taylor,14-Oct-1967,R6,SK,NM,02-May-1986
DSFO16Aug196503May1986,9700,Darren,Saunders,16-Aug-1965,R6,FO,GE,03-May-1986
BSGE09Feb196803May1986,9701,Barry,Stoneham,09-Feb-1968,R6,GE,FO,03-May-1986
AGCA30Apr196710May1986,9702,Adrian,Gleeson,30-Apr-1967,R7,CA,CW,10-May-1986
MHFO16Oct196410May1986,9703,Matt,Hannebery,16-Oct-1964,R7,FO,NM,10-May-1986
JMNM30Mar196710May1986,9704,John,McCarthy,30-Mar-1967,R7,NM,FO,10-May-1986
DSCW02Apr196710May1986,9705,Dannie,Seow,02-Apr-1967,R7,CW,CA,10-May-1986
CSFO24Sep196810May1986,9706,Craig,Somerville,24-Sep-1968,R7,FO,NM,10-May-1986
MDSK16Nov196817May1986,9707,Mick,Dwyer,16-Nov-1968,R8,SK,ES,17-May-1986
DFES22Feb196917May1986,9708,David,Flood,22-Feb-1969,R8,ES,SK,17-May-1986
JNME04Nov196517May1986,9709,Jeremy,Nichols,04-Nov-1965,R8,ME,FO,17-May-1986
DRRI06Oct196718May1986,9710,Des,Ryan,06-Oct-1967,R8,RI,SY,18-May-1986
FCSK31Oct196224May1986,9711,Frank,Coghlan,31-Oct-1962,R9,SK,SY,24-May-1986
PHES19Jun196724May1986,9712,Paul,Hamilton,19-Jun-1967,R9,ES,FI,24-May-1986
SLSK23May196824May1986,9713,Stewart,Loewe,23-May-1968,R9,SK,SY,24-May-1986
JWFI11Nov196424May1986,9714,Jim,Wynd,11-Nov-1964,R9,FI,ES,24-May-1986
RJHW25Mar196625May1986,9715,Ray,Jencke,25-Mar-1966,R9,HW,GE,25-May-1986
DHCW18Dec196331May1986,9716,Darren,Handley,18-Dec-1963,R10,CW,SK,31-May-1986
CSFI21Feb196601Jun1986,9717,Chris,Stacey,21-Feb-1966,R10,FI,SY,01-Jun-1986
AMRI14Jan196709Jun1986,9718,Allan,McKellar,14-Jan-1967,R11,RI,FO,09-Jun-1986
BBNM29Jun196713Jun1986,9719,Ben,Buckley,29-Jun-1967,R12,NM,SY,13-Jun-1986
GEFO16Nov196614Jun1986,9720,Greg,Eppelstun,16-Nov-1966,R12,FO,SK,14-Jun-1986
DMFI23Dec196414Jun1986,9721,David,Mitchell,23-Dec-1964,R12,FI,GE,14-Jun-1986
DBES18Jan196721Jun1986,9722,Dean,Bailey,18-Jan-1967,R13,ES,GE,21-Jun-1986
TLFO11Feb196621Jun1986,9723,Tony,Liberatore,11-Feb-1966,R13,FO,FI,21-Jun-1986
BLME20May196628Jun1986,9724,Brett,Lovett,20-May-1966,R14,ME,FI,28-Jun-1986
PWGE25Feb196929Jun1986,9725,Peter,Whyte,25-Feb-1969,R14,GE,SY,29-Jun-1986
MDFI05Aug196405Jul1986,9726,Mark,Dwyer,05-Aug-1964,R15,FI,CA,05-Jul-1986
SHGE09Mar196705Jul1986,9727,Scott,Hosking,09-Mar-1967,R15,GE,CW,05-Jul-1986
ADME19Apr196212Jul1986,9728,Andrew,Dale,19-Apr-1962,R16,ME,HW,12-Jul-1986
RJME19Jun196712Jul1986,9729,Ricky,Jackson,19-Jun-1967,R16,ME,HW,12-Jul-1986
SCFI12Feb196419Jul1986,9730,Stuart,Cameron,12-Feb-1964,R16,FI,CW,19-Jul-1986
SHCW30May196419Jul1986,9731,Sandy,Hyslop,30-May-1964,R16,CW,FI,19-Jul-1986
ECES19Sep196820Jul1986,9732,Ed,Considine,19-Sep-1968,R17,ES,CA,20-Jul-1986
DSCA04Jun196620Jul1986,9733,Dean,Strauch,04-Jun-1966,R17,CA,ES,20-Jul-1986
DBFI28Feb196326Jul1986,9734,Darren,Bolden,28-Feb-1963,R17,FI,HW,26-Jul-1986
TSSY01Aug196627Jul1986,9735,Tony,Smith,01-Aug-1966,R17,SY,ME,27-Jul-1986
MECW13Nov196602Aug1986,9736,Michael,Edmonds,13-Nov-1966,R18,CW,ME,02-Aug-1986
REFO01Jul196002Aug1986,9737,Robert,Evans,01-Jul-1960,R18,FO,GE,02-Aug-1986
JFGE21Nov196102Aug1986,9738,John,Fitzgerald,21-Nov-1961,R18,GE,FO,02-Aug-1986
LGME05Jan196202Aug1986,9739,Len,Gandini,05-Jan-1962,R18,ME,CW,02-Aug-1986
GPCW09Dec196602Aug1986,9740,Geoffrey,Pritchard,09-Dec-1966,R18,CW,ME,02-Aug-1986
RSGE01Mar196902Aug1986,9741,Robert,Scott,01-Mar-1969,R18,GE,FO,02-Aug-1986
BLSK21Dec196516Aug1986,9742,Brendan,Littler,21-Dec-1965,R20,SK,ES,16-Aug-1986
PRCW16Feb196616Aug1986,9743,Paul,Rizonico,16-Feb-1966,R20,CW,HW,16-Aug-1986
NWES07Jan196516Aug1986,9744,Nick,Walsh,07-Jan-1965,R20,ES,SK,16-Aug-1986
PACW20Jun196423Aug1986,9745,Peter,Adams,20-Jun-1964,R21,CW,RI,23-Aug-1986
MCFO23Sep196823Aug1986,9746,Mark,Cullen,23-Sep-1968,R21,FO,CA,23-Aug-1986
GBSY17May196824Aug1986,9747,Grant,Bartholomaeus,17-May-1968,R21,SY,SK,24-Aug-1986
RCSY11Jul196724Aug1986,9748,Robert,Caprioli,11-Jul-1967,R21,SY,SK,24-Aug-1986
GJSY25Oct196024Aug1986,9749,Graham,Jones,25-Oct-1960,R21,SY,SK,24-Aug-1986
PMRI12May196830Aug1986,9750,Paul,Morrish,12-May-1968,R22,RI,GE,30-Aug-1986
GSME13Aug196530Aug1986,9751,Greg,Sizer,13-Aug-1965,R22,ME,CA,30-Aug-1986
MCBB30Jan196427Mar1987,9752,Matthew,Campbell,30-Jan-1964,R1,BB,NM,27-Mar-1987
NHBB07Jun196327Mar1987,9753,Neil,Hein,07-Jun-1963,R1,BB,NM,27-Mar-1987
DHNM04Jun196727Mar1987,9754,Dale,Holmes,04-Jun-1967,R1,NM,BB,27-Mar-1987
MMBB30Jan196127Mar1987,9755,Mark,Mickan,30-Jan-1961,R1,BB,NM,27-Mar-1987
MAFI01Mar196728Mar1987,9756,Matt,Armstrong,01-Mar-1967,R1,FI,ME,28-Mar-1987
MBGE24Jul196328Mar1987,9757,Mark,Bairstow,24-Jul-1963,R1,GE,SK,28-Mar-1987
NBCW27Jul196728Mar1987,9758,Neil,Brindley,27-Jul-1967,R1,CW,SY,28-Mar-1987
GBCW25Sep196728Mar1987,9759,Gavin,Brown,25-Sep-1967,R1,CW,SY,28-Mar-1987
MCCW21Aug196428Mar1987,9760,Michael,Christian,21-Aug-1964,R1,CW,SY,28-Mar-1987
RCFO13Jul196228Mar1987,9761,Richard,Cousins,13-Jul-1962,R1,FO,ES,28-Mar-1987
GCCW15Sep196828Mar1987,9762,Gavin,Crosisca,15-Sep-1968,R1,CW,SY,28-Mar-1987
WDME09Mar196428Mar1987,9763,Warren,Dean,09-Mar-1964,R1,ME,FI,28-Mar-1987
CDFI19Jun196128Mar1987,9764,Chris,Duthy,19-Jun-1961,R1,FI,ME,28-Mar-1987
GFCW18Mar196228Mar1987,9765,Grantley,Fielke,18-Mar-1962,R1,CW,SY,28-Mar-1987
WHSY15Oct196228Mar1987,9766,Wayne,Henwood,15-Oct-1962,R1,SY,CW,28-Mar-1987
AHCW05Jan196928Mar1987,9767,Athas,Hrysoulakis,05-Jan-1969,R1,CW,SY,28-Mar-1987
DKFI23Jan196528Mar1987,9768,Darren,Kappler,23-Jan-1965,R1,FI,ME,28-Mar-1987
TMFO18May196628Mar1987,9769,Troy,Moloney,18-May-1966,R1,FO,ES,28-Mar-1987
MNCA11Mar196128Mar1987,9770,Mark,Naley,11-Mar-1961,R1,CA,HW,28-Mar-1987
DRSK17Mar196828Mar1987,9771,Dean,Rice,17-Mar-1968,R1,SK,GE,28-Mar-1987
DRGE04Mar196528Mar1987,9772,Dwayne,Russell,04-Mar-1965,R1,GE,SK,28-Mar-1987
PSCA24Oct196428Mar1987,9773,Peter,Sartori,24-Oct-1964,R1,CA,HW,28-Mar-1987
ESME11Mar196528Mar1987,9774,Earl,Spalding,11-Mar-1965,R1,ME,FI,28-Mar-1987
